,tag,accelometer_x,accelometer_y,accelometer_z,gyroscope_x,gyroscope_y,gyroscope_z,angle,speed
123,upright,0.2370332032442093,6.933819770812988,6.864386081695557,0.1982605904340744,-0.16840334236621857,-0.046204015612602234,264.4724598483439,
124,upright,0.33280420303344727,7.010436534881592,6.972128391265869,0.05287466570734978,-0.07982787489891052,-0.0981275662779808,264.4724598483439,
125,upright,0.2609759569168091,7.024802207946777,6.222720146179199,-0.03508993238210678,-0.06455623358488083,-0.0981275662779808,264.4724598483439,
126,upright,0.2130904644727707,7.079870700836182,6.763826370239258,-0.011266187764704227,0.005693263839930296,-0.12744909524917603,264.4724598483439,
127,upright,0.10295381397008896,7.034379482269287,6.986494064331055,0.008281500078737736,0.014245377853512764,-0.11706438660621643,264.4724598483439,
128,upright,-0.12689656019210815,6.988888263702393,6.584255695343018,-0.07052011787891388,-0.03340211138129234,-0.06514083594083786,264.4724598483439,
129,downleft,0.03351984918117523,6.984099388122559,6.706363677978516,0.0003402519505470991,-0.021184807643294334,-0.0327649787068367,266.552613227165,
130,downleft,-0.09577099233865738,6.9601569175720215,6.651295185089111,-0.0076009961776435375,0.00019547688134480268,-0.016882482916116714,266.552613227165,
131,downleft,0.03591412305831909,6.888328552246094,6.6776323318481445,-0.016763975843787193,-0.008356637321412563,0.02832154557108879,266.552613227165,
132,downleft,0.18435916304588318,7.008042335510254,6.8356547355651855,0.007059769704937935,0.0020280724857002497,0.03198673576116562,266.552613227165,
133,downleft,0.13407939672470093,7.003253936767578,6.653689861297607,-0.0002706133236642927,0.003249803092330694,0.035651929676532745,266.552613227165,
134,downleft,0.13407939672470093,7.067899227142334,6.809317588806152,-0.014320514164865017,0.011191051453351974,0.04359317943453789,266.53177074108294,
135,downleft,0.33519846200942993,7.103813171386719,6.8212890625,0.004616308491677046,0.019743163138628006,0.03748452290892601,266.53177074108294,
136,downleft,0.30407288670539856,7.161275863647461,6.6824212074279785,0.009503231383860111,0.014245377853512764,0.01243904884904623,266.53177074108294,
137,downleft,0.28731298446655273,7.043956279754639,6.747066497802734,-0.0051575349643826485,0.0026389379054307938,-0.0009999864269047976,266.53177074108294,
138,downleft,0.26337021589279175,7.005648136138916,6.680026531219482,0.012557556852698326,-0.008356637321412563,-0.001610851613804698,266.53177074108294,
139,downleft,0.2178790122270584,6.986494064331055,6.620169639587402,-0.028981279581785202,-0.007745771203190088,0.0014434745535254478,266.53177074108294,
140,downleft,0.19393625855445862,7.029590606689453,6.926637172698975,0.010724960826337337,-0.01629788428544998,0.008773856796324253,266.53177074108294,
141,downleft,0.13168510794639587,7.008042335510254,6.603409767150879,0.0003402519505470991,-0.020573941990733147,0.01976943202316761,266.53177074108294,
142,downleft,0.2657645046710968,7.063110828399658,6.782980442047119,-0.017374839633703232,0.004471533931791782,0.0075521268881857395,266.53177074108294,
143,downleft,0.17478206753730774,7.06071662902832,6.8212890625,0.0027837129309773445,0.005082399118691683,-0.007108638994395733,266.53177074108294,
144,downleft,0.19393625855445862,7.055927753448486,6.687209606170654,0.016222747042775154,0.004471533931791782,-0.0003891211817972362,266.53177074108294,
145,downleft,0.2130904644727707,7.07268762588501,6.680026531219482,0.01744447834789753,0.0008063421119004488,0.005108666140586138,266.53177074108294,
146,downleft,0.15562786161899567,6.996070861816406,6.670449733734131,0.0027837129309773445,-0.018741346895694733,0.0014434745535254478,266.53177074108294,
147,downleft,0.33998700976371765,7.029590606689453,6.675238132476807,-0.0051575349643826485,0.003249803092330694,0.018547700718045235,266.53177074108294,
148,downleft,0.12929083406925201,7.005648136138916,6.608198642730713,0.008892365731298923,-0.0053023104555904865,0.0075521268881857395,266.53177074108294,
149,downleft,0.19154198467731476,7.039167881011963,6.826077461242676,-0.019818300381302834,-0.011410962790250778,-0.011384695768356323,266.53177074108294,
150,downleft,0.17478206753730774,7.055927753448486,6.773403644561768,-0.025926955044269562,-0.0016371188685297966,0.005719530861824751,266.53177074108294,
151,downleft,0.3136500120162964,7.125361919403076,6.8069233894348145,-0.014320514164865017,0.027684412896633148,0.0075521268881857395,266.53177074108294,
152,downleft,0.11971373856067657,7.087053298950195,6.830865859985352,-0.04119858518242836,0.07166671007871628,-0.027878057211637497,266.53177074108294,
153,downleft,0.112530916929245,7.06071662902832,7.063110828399658,-0.042420316487550735,0.10526429861783981,-0.057199589908123016,266.53177074108294,
154,downleft,0.14365649223327637,6.9601569175720215,6.668055534362793,0.013779287226498127,0.04784296452999115,-0.06025391444563866,266.18592508328584,
155,downleft,0.1484450399875641,7.01283073425293,6.687209606170654,0.04615514352917671,-0.041954223066568375,-0.02665632590651512,266.18592508328584,
156,upleft,-0.17478206753730774,6.890722751617432,6.876357078552246,0.018666209653019905,0.004471533931791782,-0.008941235020756721,265.3836477624626,
